https://ctcrash.uconn.edu/QueryTool2.action?qid=110308
"CrashID","VehicleID","Trailer ID","Trailer Information Same As Carrier","Trailer Information Same As Power Unit","Trailer Information Same As Other Trailer","Trailer Owner City","Trailer Owner State","Trailer Owner Country","Trailer Owner Postal Code","Trailer License Plate Issuing State Code","Trailer License Plate Was Expired","Trailer License Plate Was Missing","Trailer Vehicle Identification Number"
"648287","2","2","","","","","  ","","","  ","","",""
"648297","1","1","","","","","  ","","","  ","","",""
"648297","1","2","","","","","  ","","","  ","","",""
"648443","1","1","true","false","false","ANSONIA","CT","","06401","CT","","","4J8T042248T000801"
"648443","1","2","false","false","false","","  ","","","  ","","",""
"648568","1","1","false","false","false","","  ","","","  ","","",""
"648568","1","2","false","false","false","","  ","","","  ","","",""
"648718","2","1","","","","","  ","","","  ","","",""
"648718","2","2","","","","","  ","","","  ","","",""
"648986","1","1","","","","","  ","","","  ","","",""
"648986","1","2","","","","","  ","","","  ","","",""
"649189","1","1","","","","","  ","","","  ","","",""
"649189","1","2","","","","","  ","","","  ","","",""
"649564","1","1","false","false","false","CT","OR","United States","97501","RI","","","3H3V532C1KR685406"
"649564","1","2","false","false","false","","  ","","","  ","","",""
"649783","2","1","","","","","  ","","","  ","","",""
"649783","2","2","","","","","  ","","","  ","","",""
"649784","1","1","","","","","  ","","","  ","","",""
"649784","1","2","","","","","  ","","","  ","","",""
"649804","1","1","","","","","  ","","","  ","","",""
"649804","1","2","","","","","  ","","","  ","","",""
"650087","1","1","false","false","false","","  ","","","  ","","",""
"650087","1","2","false","false","false","","  ","","","  ","","",""
"650092","2","1","false","false","false","","  ","","","  ","","",""
"650092","2","2","false","false","false","","  ","","","  ","","",""
"650100","3","1","false","false","false","","  ","","","  ","","",""
"650100","3","2","false","false","false","","  ","","","  ","","",""
"650277","1","1","","","","","  ","","","  ","","",""
"650277","1","2","","","","","  ","","","  ","","",""
"650482","1","1","false","false","false","East Hartford","CT","","06108","ME","","","1JJV532W39L275858"
"650482","1","2","false","false","false","","  ","","","  ","","",""
"651161","1","1","","","","","  ","","","  ","","",""
"651161","1","2","","","","","  ","","","  ","","",""
"651410","1","1","","","","","  ","","","  ","","",""
"651410","1","2","","","","","  ","","","  ","","",""
"651413","2","1","","","","","  ","","","  ","","",""
"651413","2","2","","","","","  ","","","  ","","",""
"651414","2","1","","","","","  ","","","  ","","",""
"651414","2","2","","","","","  ","","","  ","","",""
"651449","1","1","","","","","  ","","","  ","","",""
"651449","1","2","","","","","  ","","","  ","","",""
"651793","1","1","true","false","false","","  ","","","OK","","","1JJV532DXFL841573"
"651793","1","2","false","false","false","","  ","","","  ","","",""
"652674","1","1","","","","","  ","","","  ","","",""
"652674","1","2","","","","","  ","","","  ","","",""
"653131","1","1","","","","","  ","","","  ","","",""
"653131","1","2","","","","","  ","","","  ","","",""
"653146","2","1","","","","","  ","","","  ","","",""
"653146","2","2","","","","","  ","","","  ","","",""
"653147","2","1","","","","","  ","","","  ","","",""
"653147","2","2","","","","","  ","","","  ","","",""
"653443","2","1","true","false","false","","  ","","","MN","","","5V8VC5328KM907756"
"653443","2","2","false","false","false","","  ","","","  ","","",""
"653527","1","1","false","false","false","","  ","","","  ","","",""
"653527","1","2","false","false","false","","  ","","","  ","","",""
"653527","2","1","false","false","false","","  ","","","  ","","",""
"653527","2","2","false","false","false","","  ","","","  ","","",""
"653560","1","1","true","false","false","SALT LAKE CITY","UT","United States","84120","  ","","",""
"653560","1","2","false","false","false","","  ","","","  ","","",""
"653562","2","1","false","false","false","","  ","","","  ","","",""
"653562","2","2","false","false","false","","  ","","","  ","","",""
"653880","2","1","","","","","  ","","","  ","","",""
"653880","2","2","","","","","  ","","","  ","","",""
"653901","1","1","","","","","  ","","","  ","","",""
"653901","1","2","","","","","  ","","","  ","","",""
"653901","2","1","","","","","  ","","","  ","","",""
"653901","2","2","","","","","  ","","","  ","","",""
"654132","2","1","false","false","false","","  ","","","  ","","",""
"654132","2","2","false","false","false","","  ","","","  ","","",""
"654355","1","1","false","false","false","","  ","","","  ","","",""
"654355","1","2","false","false","false","","  ","","","  ","","",""
"654681","2","1","","","","","  ","","","  ","","",""
"654681","2","2","","","","","  ","","","  ","","",""
"654694","2","1","","","","","  ","","","  ","","",""
"654694","2","2","","","","","  ","","","  ","","",""
"654885","2","1","false","false","false","","  ","","","  ","","",""
"654885","2","2","false","false","false","","  ","","","  ","","",""
"654947","2","1","false","true","false","Easton","PA","United States","18042","CT","","","2FMZA51413BB28541"
"654947","2","2","false","false","false","","  ","","","  ","","",""
"655297","2","1","","","","","  ","","","  ","","",""
"655297","2","2","","","","","  ","","","  ","","",""
"655301","2","1","","","","","  ","","","  ","","",""
"655301","2","2","","","","","  ","","","  ","","",""
"655911","2","1","","","","","  ","","","  ","","",""
"655911","2","2","","","","","  ","","","  ","","",""
"655916","2","1","","","","","  ","","","  ","","",""
"655916","2","2","","","","","  ","","","  ","","",""
"656302","2","1","false","false","false","","  ","","","  ","","",""
"656302","2","2","false","false","false","","  ","","","  ","","",""
"656621","1","1","","","","","  ","","","  ","","",""
"656621","1","2","","","","","  ","","","  ","","",""
"656951","1","1","true","false","false","PLYMOUTH","MI","","48170","MI","","","3HSDJAPR3FN560420"
"656951","1","2","false","false","false","","  ","","","  ","","",""
"656954","2","1","true","false","false","WETHERSFIELD","CT","","06109","ME","","","1LH17AUH1S1007735"
"656954","2","2","false","false","false","","  ","","","  ","","",""
"657608","2","1","false","false","false","","  ","","","  ","","",""
"657608","2","2","false","false","false","","  ","","","  ","","",""
"657688","1","1","false","false","false","","  ","","","  ","","",""
"657688","1","2","false","false","false","","  ","","","  ","","",""
"657689","1","1","false","false","false","","  ","","","  ","","",""
"657689","1","2","false","false","false","","  ","","","  ","","",""
"657689","2","1","false","false","false","","  ","","","  ","","",""
"657689","2","2","false","false","false","","  ","","","  ","","",""
"658036","2","1","false","false","false","","  ","","","  ","","",""
"658036","2","2","false","false","false","","  ","","","  ","","",""
"658733","1","1","","","","","  ","","","  ","","",""
"658733","1","2","","","","","  ","","","  ","","",""
"658737","1","1","","","","","  ","","","  ","","",""
"658737","1","2","","","","","  ","","","  ","","",""
"658738","1","1","","","","","  ","","","  ","","",""
"658738","1","2","","","","","  ","","","  ","","",""
"658926","1","1","false","false","false","","  ","","","  ","","",""
"658926","1","2","false","false","false","","  ","","","  ","","",""
"658940","2","1","false","false","false","","  ","","","  ","","",""
"658940","2","2","false","false","false","","  ","","","  ","","",""
"659446","2","1","false","false","false","","  ","","","  ","","",""
"659446","2","2","false","false","false","","  ","","","  ","","",""
"659487","1","1","false","false","false","","  ","","","  ","","",""
"659487","1","2","false","false","false","","  ","","","  ","","",""
"659771","1","1","","","","","  ","","","  ","","",""
"659771","1","2","","","","","  ","","","  ","","",""
"659786","1","1","","","","","  ","","","  ","","",""
"659786","1","2","","","","","  ","","","  ","","",""
"659787","1","1","","","","","  ","","","  ","","",""
"659787","1","2","","","","","  ","","","  ","","",""
"659787","2","1","","","","","  ","","","  ","","",""
"659787","2","2","","","","","  ","","","  ","","",""
"659952","2","1","false","false","false","","  ","","","  ","","",""
"659952","2","2","false","false","false","","  ","","","  ","","",""
"660049","1","1","false","false","false","","  ","","","  ","","",""
"660049","1","2","false","false","false","","  ","","","  ","","",""
"660235","1","1","","","","","  ","","","  ","","",""
"660235","1","2","","","","","  ","","","  ","","",""
"660291","1","1","false","false","false","","  ","","","  ","","",""
"660291","1","2","false","false","false","","  ","","","  ","","",""
"660291","2","1","false","false","false","","  ","","","  ","","",""
"660291","2","2","false","false","false","","  ","","","  ","","",""
"660451","2","1","","","","","  ","","","  ","","",""
"660451","2","2","","","","","  ","","","  ","","",""
"661055","1","1","false","false","false","","  ","","","  ","","",""
"661055","1","2","false","false","false","","  ","","","  ","","",""
"661183","1","1","false","false","false","","  ","","","  ","","",""
"661183","1","2","false","false","false","","  ","","","  ","","",""
"664196","1","1","","","","","  ","","","  ","","",""
"664196","1","2","","","","","  ","","","  ","","",""
"664207","1","1","","","","","  ","","","  ","","",""
"664207","1","2","","","","","  ","","","  ","","",""
"664210","1","1","","","","","  ","","","  ","","",""
"664210","1","2","","","","","  ","","","  ","","",""
"664213","2","1","","","","","  ","","","  ","","",""
"664213","2","2","","","","","  ","","","  ","","",""
"664610","1","1","","","","","  ","","","  ","","",""
"664610","1","2","","","","","  ","","","  ","","",""
"664887","1","1","","","","","  ","","","  ","","",""
"664887","1","2","","","","","  ","","","  ","","",""
"664887","2","1","","","","","  ","","","  ","","",""
"664887","2","2","","","","","  ","","","  ","","",""
"665548","2","1","false","false","false","","CT","United States","","CT","false","false",""
"665548","2","2","false","false","false","","CT","United States","","CT","false","false",""
"665556","2","1","","","","","  ","","","  ","","",""
"665556","2","2","","","","","  ","","","  ","","",""
"666215","2","1","false","false","false","WILMINGTON","OH","","45177","IN","","",""
"666215","2","2","false","false","false","WILMINGTON","OH","","45177","ME","","",""
"666274","2","1","false","false","false","","  ","","","  ","","",""
"666274","2","2","false","false","false","","  ","","","  ","","",""
"666524","1","1","","","","","  ","","","  ","","",""
"666524","1","2","","","","","  ","","","  ","","",""
"666727","2","1","false","false","false","","  ","","","  ","","",""
"666727","2","2","false","false","false","","  ","","","  ","","",""
"666794","2","1","true","false","false","EAST WINDSOR","CT","United States","06082","  ","","",""
"666794","2","2","false","false","false","","  ","","","  ","","",""
"666898","1","1","false","false","false","","  ","","","  ","","",""
"666898","1","2","false","false","false","","  ","","","  ","","",""
"666902","1","1","false","false","false","Columbus","OH","United States","43204","ME","","","1TTF281S6H3019346"
"666902","1","2","false","false","true","","  ","","","  ","","",""
"667148","1","1","","","","","  ","","","  ","","",""
"667148","1","2","","","","","  ","","","  ","","",""
"667156","1","1","","","","","  ","","","  ","","",""
"667156","1","2","","","","","  ","","","  ","","",""
"667162","1","1","","","","","  ","","","  ","","",""
"667162","1","2","","","","","  ","","","  ","","",""
"667170","2","1","","","","","  ","","","  ","","",""
"667170","2","2","","","","","  ","","","  ","","",""
"667174","1","1","false","false","false","","CT","United States","","CT","false","false",""
"667174","1","2","false","false","false","","CT","United States","","CT","false","false",""
"667894","1","1","","","","","  ","","","  ","","",""
"667894","1","2","","","","","  ","","","  ","","",""
"667903","2","1","","","","","  ","","","  ","","",""
"667903","2","2","","","","","  ","","","  ","","",""
"668170","2","1","false","false","false","","  ","","","  ","","",""
"668170","2","2","false","false","false","","  ","","","  ","","",""
"668428","1","1","","","","","  ","","","  ","","",""
"668428","1","2","","","","","  ","","","  ","","",""
"668432","1","1","","","","","  ","","","  ","","",""
"668432","1","2","","","","","  ","","","  ","","",""
"668643","2","1","false","false","false","","  ","","","  ","","",""
"668643","2","2","false","false","false","","  ","","","  ","","",""
"669164","1","1","false","false","false","","  ","","","  ","","",""
"669164","1","2","false","false","false","","  ","","","  ","","",""
"671787","1","1","","","","","  ","","","  ","","",""
"671787","1","2","","","","","  ","","","  ","","",""
"672033","2","1","true","false","false","JACKSONVILLE","FL","United States","32224","IL","","","5V8VC532XEM400779"
"672033","2","2","false","false","false","","  ","","","  ","","",""
"672252","1","1","","","","","  ","","","  ","","",""
"672252","1","2","","","","","  ","","","  ","","",""
"672256","1","1","","","","","  ","","","  ","","",""
"672256","1","2","","","","","  ","","","  ","","",""
"672451","1","1","false","false","false","","  ","","","  ","","",""
"672451","1","2","false","false","false","","  ","","","  ","","",""
"672951","1","1","false","false","false","","  ","","","  ","","",""
"672951","1","2","false","false","false","","  ","","","  ","","",""
"673171","2","1","","","","","  ","","","  ","","",""
"673171","2","2","","","","","  ","","","  ","","",""
"673175","1","1","","","","","  ","","","  ","","",""
"673175","1","2","","","","","  ","","","  ","","",""
"673188","2","1","","","","","  ","","","  ","","",""
"673188","2","2","","","","","  ","","","  ","","",""
"673460","2","1","false","false","false","","  ","","","  ","","",""
"673460","2","2","false","false","false","","  ","","","  ","","",""
"673681","1","1","","","","","  ","","","  ","","",""
"673681","1","2","","","","","  ","","","  ","","",""
"673695","2","1","","","","","  ","","","  ","","",""
"673695","2","2","","","","","  ","","","  ","","",""
"673912","2","1","false","true","false","WEST SPRINGFIELD","MA","","01089","MA","","","4YNBN3529EC073713"
"673912","2","2","false","false","false","","  ","","","  ","","",""
"674166","1","1","","","","","  ","","","  ","","",""
"674166","1","2","","","","","  ","","","  ","","",""
"674175","1","1","true","false","false","","CT","United States","","MD","false","false","1UYVS25397U985840"
"674175","1","2","false","false","false","","CT","United States","","CT","false","false",""
"674336","2","1","false","false","false","","  ","","","  ","","",""
"674336","2","2","false","false","false","","  ","","","  ","","",""
"675243","1","1","","","","","  ","","","  ","","",""
"675243","1","2","","","","","  ","","","  ","","",""
"675535","1","1","false","false","false","","  ","","","  ","","",""
"675535","1","2","false","false","false","","  ","","","  ","","",""
"675814","2","1","","","","","  ","","","  ","","",""
"675814","2","2","","","","","  ","","","  ","","",""
"676456","2","1","","","","","  ","","","  ","","",""
"676456","2","2","","","","","  ","","","  ","","",""
"677029","1","1","false","false","false","Jefferson","ME","","04348","ME","","","3H3V532C67T059005"
"677029","1","2","false","false","false","","  ","","","  ","","",""
"677247","2","1","","","","","  ","","","  ","","",""
"677247","2","2","","","","","  ","","","  ","","",""
"677262","1","1","","","","","  ","","","  ","","",""
"677262","1","2","","","","","  ","","","  ","","",""
"677572","2","1","false","false","false","","  ","","","  ","","",""
"677572","2","2","false","false","false","","  ","","","  ","","",""
"677910","2","1","","","","","  ","","","  ","","",""
"677910","2","2","","","","","  ","","","  ","","",""
"677929","2","1","false","false","false","","CT","United States","","CT","false","false",""
"677929","2","2","false","false","false","","CT","United States","","CT","false","false",""
"678350","1","1","false","false","false","","  ","","","  ","","",""
"678350","1","2","false","false","false","","  ","","","  ","","",""
"678699","1","1","","","","","  ","","","  ","","",""
"678699","1","2","","","","","  ","","","  ","","",""
"678912","3","1","false","false","false","","  ","","","  ","","",""
"678912","3","2","false","false","false","","  ","","","  ","","",""
"679201","1","1","","","","","  ","","","  ","","",""
"679201","1","2","","","","","  ","","","  ","","",""
"679408","1","1","true","false","false","FORT RECOVERY","OH","","45846","ME","","","1DW1A5323GS631605"
"679408","1","2","false","false","false","","  ","","","  ","","",""
"681199","1","1","false","false","false","Wallingford","CT","","06492","ME","","","3H3V532C2JR742114"
"681199","1","2","false","false","false","","  ","","","  ","","",""
"681227","1","1","false","false","false","","  ","","","  ","","",""
"681227","1","2","false","false","false","","  ","","","  ","","",""
"681244","1","1","false","false","false","","  ","","","  ","","",""
"681244","1","2","false","false","false","","  ","","","  ","","",""
"681362","2","1","false","false","false","","  ","","","  ","","",""
"681362","2","2","false","false","false","","  ","","","  ","","",""
"681382","2","1","false","false","false","","  ","","","  ","","",""
"681382","2","2","false","false","false","","  ","","","  ","","",""
"681408","4","1","false","false","false","","  ","","","  ","","",""
"681408","4","2","false","false","false","","  ","","","  ","","",""
"681757","2","1","false","false","false","SARASOTA","FL","","34238","  ","","",""
"681757","2","2","false","false","false","","  ","","","  ","","",""
"682091","1","1","","","","","  ","","","  ","","",""
"682091","1","2","","","","","  ","","","  ","","",""
"682093","2","1","","","","","  ","","","  ","","",""
"682093","2","2","","","","","  ","","","  ","","",""
"682095","1","1","","","","","  ","","","  ","","",""
"682095","1","2","","","","","  ","","","  ","","",""
"682277","1","1","false","false","false","","  ","","","  ","","",""
"682277","1","2","false","false","false","","  ","","","  ","","",""
"682518","2","1","","","","","  ","","","  ","","",""
"682518","2","2","","","","","  ","","","  ","","",""
"682519","1","1","","","","","  ","","","  ","","",""
"682519","1","2","","","","","  ","","","  ","","",""
"683176","2","1","","","","","  ","","","  ","","",""
"683176","2","2","","","","","  ","","","  ","","",""
"683183","1","1","","","","","  ","","","  ","","",""
"683183","1","2","","","","","  ","","","  ","","",""
"683185","1","1","","","","","  ","","","  ","","",""
"683185","1","2","","","","","  ","","","  ","","",""
"683504","1","1","false","false","false","Grapevine","TX","United States","76099","OK","","","3H3V532C4LR229160"
"683504","1","2","false","false","false","","  ","","","  ","","",""
"683566","1","1","false","false","false","","  ","","","  ","","",""
"683566","1","2","false","false","false","","  ","","","  ","","",""
"683568","2","1","false","false","false","","  ","","","  ","","",""
"683568","2","2","false","false","false","","  ","","","  ","","",""
"683921","1","1","true","false","false","NEW HAVEN","CT","","06513","CT","","","4T9FC40B9H1110716"
"683921","1","2","false","false","false","","  ","","","  ","","",""
"684636","1","1","false","false","false","","  ","","","  ","","",""
"684636","1","2","false","false","false","","  ","","","  ","","",""
"684835","2","1","","","","","  ","","","  ","","",""
"684835","2","2","","","","","  ","","","  ","","",""
"684839","1","1","","","","","  ","","","  ","","",""
"684839","1","2","","","","","  ","","","  ","","",""
"685227","1","1","","","","","  ","","","  ","","",""
"685227","1","2","","","","","  ","","","  ","","",""
"685229","1","1","","","","","  ","","","  ","","",""
"685229","1","2","","","","","  ","","","  ","","",""
"685236","1","1","","","","","  ","","","  ","","",""
"685236","1","2","","","","","  ","","","  ","","",""
"685252","1","1","","","","","  ","","","  ","","",""
"685252","1","2","","","","","  ","","","  ","","",""
"686327","2","1","","","","","  ","","","  ","","",""
"686327","2","2","","","","","  ","","","  ","","",""
"686335","2","1","","","","","  ","","","  ","","",""
"686335","2","2","","","","","  ","","","  ","","",""
"686340","1","1","","","","","  ","","","  ","","",""
"686340","1","2","","","","","  ","","","  ","","",""
"686340","2","1","","","","","  ","","","  ","","",""
"686340","2","2","","","","","  ","","","  ","","",""
"686347","1","1","","","","","  ","","","  ","","",""
"686347","1","2","","","","","  ","","","  ","","",""
"686359","1","1","","","","","  ","","","  ","","",""
"686359","1","2","","","","","  ","","","  ","","",""
"686640","2","1","false","false","false","","  ","","","  ","","",""
"686640","2","2","false","false","false","","  ","","","  ","","",""
"687311","1","1","false","false","false","","  ","","","  ","","",""
"687311","1","2","false","false","false","","  ","","","  ","","",""
"687567","2","1","","","","","  ","","","  ","","",""
"687567","2","2","","","","","  ","","","  ","","",""
"687761","2","1","true","false","false","WHEELING","IL","","","IL","","","1JJV532WX8L116043"
"687761","2","2","false","false","false","","  ","","","  ","","",""
"687781","1","1","false","true","false","WINDSOR","CT","","06095","ME","","",""
"687781","1","2","false","false","false","","  ","","","  ","","",""
"688040","1","1","","","","","  ","","","  ","","",""
"688040","1","2","","","","","  ","","","  ","","",""
"688044","2","1","","","","","  ","","","  ","","",""
"688044","2","2","","","","","  ","","","  ","","",""
"688058","2","1","","","","","  ","","","  ","","",""
"688058","2","2","","","","","  ","","","  ","","",""
"688378","3","1","false","false","false","","  ","","","  ","","",""
"688378","3","2","false","false","false","","  ","","","  ","","",""
"688618","1","1","","","","","  ","","","  ","","",""
"688618","1","2","","","","","  ","","","  ","","",""
"688632","1","1","","","","","  ","","","  ","","",""
"688632","1","2","","","","","  ","","","  ","","",""
"689158","2","1","","","","","  ","","","  ","","",""
"689158","2","2","","","","","  ","","","  ","","",""
"689164","2","1","","","","","  ","","","  ","","",""
"689164","2","2","","","","","  ","","","  ","","",""
"689167","2","1","","","","","  ","","","  ","","",""
"689167","2","2","","","","","  ","","","  ","","",""
"689168","2","1","","","","","  ","","","  ","","",""
"689168","2","2","","","","","  ","","","  ","","",""
"689188","1","1","","","","","  ","","","  ","","",""
"689188","1","2","","","","","  ","","","  ","","",""
"689193","2","1","","","","","  ","","","  ","","",""
"689193","2","2","","","","","  ","","","  ","","",""
"689423","2","1","false","true","false","EVANSVILLE","IN","United States","47715","IN","","","1FUJGEBG4HLJD9425"
"689423","2","2","false","false","false","","  ","","","  ","","",""
"689461","1","1","false","false","false","","  ","","","  ","","",""
"689461","1","2","false","false","false","","  ","","","  ","","",""
"689575","2","1","false","false","false","","  ","","","  ","","",""
"689575","2","2","false","false","false","","  ","","","  ","","",""
"689578","2","1","false","false","false","","  ","","","  ","","",""
"689578","2","2","false","false","false","","  ","","","  ","","",""
"689579","2","1","false","false","false","","  ","","","  ","","",""
"689579","2","2","false","false","false","","  ","","","  ","","",""
"690059","2","1","false","false","false","","  ","","","  ","","",""
"690059","2","2","false","false","false","","  ","","","  ","","",""
"690367","1","1","","","","","  ","","","  ","","",""
"690367","1","2","","","","","  ","","","  ","","",""
"690368","1","1","","","","","  ","","","  ","","",""
"690368","1","2","","","","","  ","","","  ","","",""
"690368","2","1","","","","","  ","","","  ","","",""
"690368","2","2","","","","","  ","","","  ","","",""
"690533","1","1","false","false","false","","  ","","","  ","","",""
"690533","1","2","false","false","false","","  ","","","  ","","",""
"690855","1","1","","","","","  ","","","  ","","",""
"690855","1","2","","","","","  ","","","  ","","",""
"691596","1","1","false","false","false","SEATTLE","WA","","98109","OR","","","1GRAA0629HK278654"
"691596","1","2","false","false","false","","  ","","","  ","","",""
"691766","2","1","","","","","  ","","","  ","","",""
"691766","2","2","","","","","  ","","","  ","","",""
"691768","1","1","","","","","  ","","","  ","","",""
"691768","1","2","","","","","  ","","","  ","","",""
"691771","1","1","","","","","  ","","","  ","","",""
"691771","1","2","","","","","  ","","","  ","","",""
"691772","1","1","","","","","  ","","","  ","","",""
"691772","1","2","","","","","  ","","","  ","","",""
"692289","1","1","","","","","  ","","","  ","","",""
"692289","1","2","","","","","  ","","","  ","","",""
"692506","1","1","false","false","false","Elmer","NJ","United States","08318","NJ","","","1FUJGEBG4HLJE3913"
"692506","1","2","false","false","false","","  ","","","  ","","",""
"692657","1","1","","","","","  ","","","  ","","",""
"692657","1","2","","","","","  ","","","  ","","",""
"692658","1","1","","","","","  ","","","  ","","",""
"692658","1","2","","","","","  ","","","  ","","",""
"692661","1","1","","","","","  ","","","  ","","",""
"692661","1","2","","","","","  ","","","  ","","",""
"692662","2","1","","","","","  ","","","  ","","",""
"692662","2","2","","","","","  ","","","  ","","",""
"692666","1","1","false","false","false","","CT","United States","","CT","false","false",""
"692666","1","2","false","false","false","","CT","United States","","CT","false","false",""
"692703","2","1","","","","","  ","","","  ","","",""
"692703","2","2","","","","","  ","","","  ","","",""
"692709","2","1","","","","","  ","","","  ","","",""
"692709","2","2","","","","","  ","","","  ","","",""
"692874","1","1","false","false","false","","  ","","","  ","","",""
"692874","1","2","false","false","false","","  ","","","  ","","",""
"692874","2","1","false","false","false","","  ","","","  ","","",""
"692874","2","2","false","false","false","","  ","","","  ","","",""
"692874","3","1","false","false","false","","  ","","","  ","","",""
"692874","3","2","false","false","false","","  ","","","  ","","",""
"693018","2","1","","","","","  ","","","  ","","",""
"693018","2","2","","","","","  ","","","  ","","",""
"693301","1","1","true","false","false","PRESQUE ISLE","ME","","04769","ME","","","1JJV532B8CL509318"
"693301","1","2","false","false","false","","  ","","","  ","","",""
"693583","2","1","","","","","  ","","","  ","","",""
"693583","2","2","","","","","  ","","","  ","","",""
"693584","2","1","","","","","  ","","","  ","","",""
"693584","2","2","","","","","  ","","","  ","","",""
"693594","1","1","","","","","  ","","","  ","","",""
"693594","1","2","","","","","  ","","","  ","","",""
"693895","2","1","false","false","false","","  ","","","  ","","",""
"693895","2","2","false","false","false","","  ","","","  ","","",""
"693983","2","1","true","false","false","Avon","OH","","44011","OH","","","3H3V532C3KR342015"
"693983","2","2","false","false","false","","  ","","","  ","","",""
"694411","3","1","true","false","false","","  ","","","ME","","","1GRAP5612GK252804"
"694411","3","2","true","false","false","","  ","","","IN","","","1JJV281D8HL982913"
"694411","4","1","false","false","false","","  ","","","  ","","",""
"694411","4","2","false","false","false","","  ","","","  ","","",""
"694522","2","1","","","","","  ","","","  ","","",""
"694522","2","2","","","","","  ","","","  ","","",""
"694782","1","1","false","false","false","","  ","","","  ","","",""
"694782","1","2","false","false","false","","  ","","","  ","","",""
"694971","1","1","","","","","  ","","","  ","","",""
"694971","1","2","","","","","  ","","","  ","","",""
"694973","1","1","","","","","  ","","","  ","","",""
"694973","1","2","","","","","  ","","","  ","","",""
"694973","2","1","","","","","  ","","","  ","","",""
"694973","2","2","","","","","  ","","","  ","","",""
"695630","1","1","","","","","  ","","","  ","","",""
"695630","1","2","","","","","  ","","","  ","","",""
"695641","1","1","","","","","  ","","","  ","","",""
"695641","1","2","","","","","  ","","","  ","","",""
"695641","2","1","","","","","  ","","","  ","","",""
"695641","2","2","","","","","  ","","","  ","","",""
"696029","2","1","false","false","false","","  ","","","  ","","",""
"696029","2","2","false","false","false","","  ","","","  ","","",""
"696032","1","1","false","false","false","","  ","","","  ","","",""
"696032","1","2","false","false","false","","  ","","","  ","","",""
"696342","1","1","","","","","  ","","","  ","","",""
"696342","1","2","","","","","  ","","","  ","","",""
"696360","1","1","","","","","  ","","","  ","","",""
"696360","1","2","","","","","  ","","","  ","","",""
"696361","2","1","","","","","  ","","","  ","","",""
"696361","2","2","","","","","  ","","","  ","","",""
"696374","1","1","","","","","  ","","","  ","","",""
"696374","1","2","","","","","  ","","","  ","","",""
"696849","1","1","false","false","false","","  ","","","  ","","",""
"696849","1","2","false","false","false","","  ","","","  ","","",""
"697033","2","1","","","","","  ","","","  ","","",""
"697033","2","2","","","","","  ","","","  ","","",""
"697042","2","1","","","","","  ","","","  ","","",""
"697042","2","2","","","","","  ","","","  ","","",""
"697045","1","1","","","","","  ","","","  ","","",""
"697045","1","2","","","","","  ","","","  ","","",""
"697054","1","1","","","","","  ","","","  ","","",""
"697054","1","2","","","","","  ","","","  ","","",""
"697056","2","1","","","","","  ","","","  ","","",""
"697056","2","2","","","","","  ","","","  ","","",""
"697057","1","1","","","","","  ","","","  ","","",""
"697057","1","2","","","","","  ","","","  ","","",""
"697060","1","1","","","","","  ","","","  ","","",""
"697060","1","2","","","","","  ","","","  ","","",""
"697089","1","1","","","","","  ","","","  ","","",""
"697089","1","2","","","","","  ","","","  ","","",""
"697092","2","1","","","","","  ","","","  ","","",""
"697092","2","2","","","","","  ","","","  ","","",""
"697094","2","1","","","","","  ","","","  ","","",""
"697094","2","2","","","","","  ","","","  ","","",""
"697104","1","1","","","","","  ","","","  ","","",""
"697104","1","2","","","","","  ","","","  ","","",""
"697113","1","1","","","","","  ","","","  ","","",""
"697113","1","2","","","","","  ","","","  ","","",""
"697130","2","1","","","","","  ","","","  ","","",""
"697130","2","2","","","","","  ","","","  ","","",""
"697232","2","1","false","false","false","","  ","","","  ","","",""
"697232","2","2","false","false","false","","  ","","","  ","","",""
"697428","2","1","","","","","  ","","","  ","","",""
"697428","2","2","","","","","  ","","","  ","","",""
"697431","2","1","","","","","  ","","","  ","","",""
"697431","2","2","","","","","  ","","","  ","","",""
"697435","1","1","","","","","  ","","","  ","","",""
"697435","1","2","","","","","  ","","","  ","","",""
"697436","2","1","","","","","  ","","","  ","","",""
"697436","2","2","","","","","  ","","","  ","","",""
"697445","2","1","","","","","  ","","","  ","","",""
"697445","2","2","","","","","  ","","","  ","","",""
"697446","2","1","","","","","  ","","","  ","","",""
"697446","2","2","","","","","  ","","","  ","","",""
"697466","1","1","","","","","  ","","","  ","","",""
"697466","1","2","","","","","  ","","","  ","","",""
"697469","1","1","","","","","  ","","","  ","","",""
"697469","1","2","","","","","  ","","","  ","","",""
"697469","2","1","","","","","  ","","","  ","","",""
"697469","2","2","","","","","  ","","","  ","","",""
"697478","1","1","","","","","  ","","","  ","","",""
"697478","1","2","","","","","  ","","","  ","","",""
"697774","1","1","","","","","  ","","","  ","","",""
"697774","1","2","","","","","  ","","","  ","","",""
"697784","1","1","","","","","  ","","","  ","","",""
"697784","1","2","","","","","  ","","","  ","","",""
"697789","1","1","","","","","  ","","","  ","","",""
"697789","1","2","","","","","  ","","","  ","","",""
"697789","2","1","","","","","  ","","","  ","","",""
"697789","2","2","","","","","  ","","","  ","","",""
"697791","1","1","","","","","  ","","","  ","","",""
"697791","1","2","","","","","  ","","","  ","","",""
"697795","1","1","","","","","  ","","","  ","","",""
"697795","1","2","","","","","  ","","","  ","","",""
"697799","2","1","","","","","  ","","","  ","","",""
